guidance,conjunto,requested_bin,requested_centre,seed_row,seed_smiles,seed_value,generated,valid,generated_value,obtained_delta,is_copy
1.0,ESOL,5,-0.34654998779296875,29,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,2.218100000000003,CCC1(C(O)CC(O)CCOC2(CCO)CCC(C)O2)CCCCC1OC,True,2.7680000000000007,0.5498999999999978,False
1.0,FreeSolv,5,-0.34654998779296875,30,CO,-0.3915,COC(=O)CNC(=O)Nc1cc(Br)c(N)cc1O,True,1.0313999999999999,1.4228999999999998,False
1.0,FreeSolv,5,-0.34654998779296875,31,CCCC,1.8064,CCCCNCc1nc(CC)c(CC)cc1OC,True,3.104700000000002,1.298300000000002,False
1.0,FreeSolv,5,-0.34654998779296875,32,C#CCC,1.0295999999999998,C#CCNCCCC1(N)N=CC=C1CC(C)C,True,1.7012999999999996,0.6716999999999997,False
1.0,FreeSolv,5,-0.34654998779296875,33,CN(C)C,0.17779999999999996,COCCNCc1cc(Br)c(O)c(N)n1,True,0.8678999999999999,0.6900999999999999,False
1.0,FreeSolv,5,-0.34654998779296875,34,C=CC(=C)C,1.7485,C=C(C)CSc1ccc(Br)cc1,True,4.117300000000002,2.368800000000002,False
1.0,FreeSolv,5,-0.34654998779296875,35,CCCCO,0.7787999999999999,CCNCCSC(CC)C(=O)NCC=CC=C(C)F,True,2.6534000000000013,1.8746000000000014,False
1.0,FreeSolv,5,-0.34654998779296875,36,CCC(O)CC,1.1673,CCNC(=O)NCC(C)C(O)CCC(C)C,True,1.7386999999999997,0.5713999999999997,False
1.0,FreeSolv,5,-0.34654998779296875,37,CCCOC=O,0.5694,CCCOCCOC(=O)COCCC(C)(C)OCC(C)SC,True,2.909600000000002,2.340200000000002,False
1.0,FreeSolv,5,-0.34654998779296875,38,C1CCOCC1,1.1869,OC(O)CNN=C1CCCCCCOCCCC1,True,1.3936999999999988,0.20679999999999876,False
1.0,FreeSolv,5,-0.34654998779296875,39,C1=CC=CCC=C1,2.0587,CC(=O)Nc1cccnc1-c1cccc(F)c1,True,2.8461000000000007,0.7874000000000008,False
1.0,FreeSolv,5,-0.34654998779296875,40,CCCC(=O)OC,0.9595,CCC(C)NC(C)C(=O)CCCC(=O)OC,True,1.6754,0.7159,False
1.0,FreeSolv,5,-0.34654998779296875,41,CC(=O)OC(C)C,0.9579,COC(=O)CCC(C)(C)C(=O)NC(C)c1ccccc1,True,2.8432000000000013,1.8853000000000013,False
1.0,FreeSolv,5,-0.34654998779296875,42,CCCCCCC,2.976700000000002,CCCCCC(C)NCC(=O)NC(CCC)CC(C)C,True,3.8758000000000026,0.8991000000000007,False
1.0,FreeSolv,5,-0.34654998779296875,43,CCCCO[N+](=O)[O-],0.9948,FC(F)OCCCOc1ccc(Br)cn1,True,2.8522000000000007,1.8574000000000006,False
1.0,FreeSolv,5,-0.34654998779296875,44,Cc1ccccc1C,2.30344,COc1ccccc1-c1ccc(C)c(F)c1,True,3.809720000000002,1.506280000000002,False
1.0,FreeSolv,5,-0.34654998779296875,45,Oc1ccccc1Cl,2.0456000000000003,Oc1cccc(O)c1Oc1ccccc1Cl,True,3.5435000000000008,1.4979000000000005,False
1.0,FreeSolv,5,-0.34654998779296875,46,Oc1ccc(Cl)cc1,2.0456,N#Cc1cccc(Cl)c1OCc1ccc(CO)cc1,True,3.282980000000002,1.2373800000000021,False
1.0,FreeSolv,5,-0.34654998779296875,47,COc1cccc(O)c1,1.4007999999999998,COC=C1C=CC(c2ccccc2OO)C(OC)=C1,True,3.2524000000000015,1.8516000000000017,False
1.0,FreeSolv,5,-0.34654998779296875,48,Cc1cccc(C)c1O,2.00904,COc1cccc(-c2cc(O)ccc2C)c1OC(C)C,True,4.163420000000003,2.154380000000003,False
1.0,FreeSolv,5,-0.34654998779296875,49,O=Cc1ccc(O)cc1,1.2047,O=C(c1cccc(O)c1)c1c(F)cccc1F,True,2.9014000000000006,1.6967000000000005,False
1.0,FreeSolv,5,-0.34654998779296875,50,c1ccc2c(c1)CCC2,2.1753,COC(=O)C1CCN1c1ccc2c(c1)CCC2C,True,2.4880000000000004,0.3127000000000004,False
1.0,FreeSolv,5,-0.34654998779296875,51,O=[N+]([O-])c1cccc(O)c1,1.3004,CC=COCCN1C=CC(C)SCC1=O,True,2.0141999999999998,0.7137999999999998,False
1.0,FreeSolv,5,-0.34654998779296875,52,COC(=O)c1ccccc1,1.4732,CC1=CC=CC=CCOc2cc(Cl)ccc2C(=O)N1,True,3.4784000000000024,2.005200000000002,False
1.0,FreeSolv,5,-0.34654998779296875,53,CC(C)=CCC/C(C)=C\CO,2.6714000000000016,CCC(CC(C)OC)c1cccc(SC)c1,True,4.327100000000004,1.6557000000000026,False
1.0,FreeSolv,5,-0.34654998779296875,54,CCCCCCc1ccccc1,3.809400000000003,CCOc1ccccc1CCCC(CC)OCC,True,4.223100000000003,0.4137000000000004,False
1.0,FreeSolv,5,-0.34654998779296875,55,c1cc2c3c(cccc3c1)CC2,2.9384000000000006,COC(=O)c1ccccc1CCc1ccccc1,True,3.2584000000000017,0.3200000000000012,False
1.0,FreeSolv,5,-0.34654998779296875,56,CCCCOC(=O)c1ccc(O)cc1,2.349100000000001,CCCC1C=C(O)c2cc(N(C)C)ccc2C(=O)O1,True,2.9906000000000015,0.6415000000000006,False
1.0,FreeSolv,5,-0.34654998779296875,57,CNC(=O)Oc1cccc2ccccc12,2.5580000000000007,COC(=O)C(C)(C)NC(=O)c1cccc2ccccc12,True,2.5212000000000003,-0.03680000000000039,False
1.0,FreeSolv,5,-0.34654998779296875,58,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,6.198200000000001,CC(C)c1c2ccc(c1Cl)C1=CCOC1=CO2,True,4.110800000000004,-2.087399999999997,False
1.0,FreeSolv,5,-0.34654998779296875,59,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.148200000000004,CC=C(C=CC(=CC=CNC(=O)C1CC1)N(C)C(C)C)C(N)=O,True,2.2382,-1.9100000000000037,False
1.0,Lipophilicity,5,-0.34654998779296875,60,CCCC1CCCCC(N)=N1,2.0863,CCOCC1CCCCC12NC(N)=NC(C)=C2C,True,2.1637000000000004,0.07740000000000036,False
1.0,Lipophilicity,5,-0.34654998779296875,61,O=c1c2ccccc2[se]n1-c1ccccc1,2.0477,O=c1c2ccccc2cnn1-c1ccccc1,True,2.385700000000001,0.33800000000000097,False
1.0,Lipophilicity,5,-0.34654998779296875,62,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.4230200000000002,CCOC(=O)c1cn(CCO)c2nc(C)ccc2c1=O,True,0.87392,-0.5491000000000001,False
1.0,Lipophilicity,5,-0.34654998779296875,63,O=C1Nc2ccccc2B(O)N1c1ccccc1,1.4262,O=C1Nc2ccc(F)cc2C1Oc1ccccc1O,True,2.603500000000001,1.177300000000001,False
1.0,Lipophilicity,5,-0.34654998779296875,64,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,2.841800000000001,CCN(CC)C(=O)c1cc2ccc(N(C)C)cc2oc1=O,True,2.341,-0.5008000000000008,False
1.0,Lipophilicity,5,-0.34654998779296875,65,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,3.4780000000000024,COc1ccccc1C(O)C(=O)OC1CCCC(C)C1,True,2.850500000000001,-0.6275000000000013,False
1.0,Lipophilicity,5,-0.34654998779296875,66,CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21,4.408900000000004,CCCNC(=O)Nc1ccccc1-c1ccccc1,True,3.8851000000000013,-0.5238000000000023,False
1.0,Lipophilicity,5,-0.34654998779296875,67,N#Cc1nc(Nc2ccccc2)c(N)c(N2CCOCC2)n1,1.5106799999999998,N#Cc1cnc(Nc2ccccc2)nc1N1CCOCC1,True,1.9284799999999997,0.41779999999999995,False
1.0,Lipophilicity,5,-0.34654998779296875,68,O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,2.3689,N=S1C=CC=C1C1N=CC2(CCNCC(=O)NC2)O1,True,0.05366999999999972,-2.31523,False
1.0,Lipophilicity,5,-0.34654998779296875,69,CN1C(=O)CC(C)(CCc2cccc(-c3ccccc3)c2)N=C1N,3.221700000000001,CNC(=O)CC(c1ccccc1)N(N)CCCc1cccc(O)c1,True,2.3779000000000003,-0.8438000000000008,False
1.0,Lipophilicity,5,-0.34654998779296875,70,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCOC4)nc32)[C@H](O)[C@@H]1O,-0.7846999999999997,NC1=Nc2[nH]c(NC3CCOCC3)nc2N=CNC2(O)OCCC12,True,-0.06510000000000027,0.7195999999999995,False
1.0,Lipophilicity,5,-0.34654998779296875,71,CCC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,3.5337000000000014,N#CCSC1=NC(N)=C(NCc2ccccc2)N=C2CSC2=N1,True,2.07418,-1.4595200000000013,False
1.0,Lipophilicity,5,-0.34654998779296875,72,Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,2.7745000000000006,Oc1ccc2c(c1)-c1nc(-c3ccccc3)ncc(nc[nH]1)NC2,True,3.289200000000001,0.5147000000000004,False
1.0,Lipophilicity,5,-0.34654998779296875,73,C[C@H](Nc1ncc(F)c(Nc2cc(N(C)C)[nH]n2)n1)c1ncc(F)cn1,2.2505999999999995,CN(C)c1ccn(C2C=NC=CC(Nc3ccn(CCO)n3)C2)n1,True,1.1478999999999997,-1.1026999999999998,False
1.0,Lipophilicity,5,-0.34654998779296875,74,OC1(c2ccc(F)cc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,2.770200000000001,NC=CC=CC=NN=C(F)CCN1CCC(O)C12C=C1C=NCC=C12,True,1.5151,-1.255100000000001,False
1.0,Lipophilicity,5,-0.34654998779296875,75,CCCc1c(OCc2ccc(-c3nn[nH]n3)cc2OC)ccc(C(C)=O)c1O,3.3150000000000017,CC(=O)Nc1cccc(COc2ccc(-c3nn[nH]n3)cc2)c1C,True,2.7125200000000005,-0.6024800000000012,False
1.0,Lipophilicity,5,-0.34654998779296875,76,CC(=O)Nc1cc2c(ccn2-c2cc(NC3CC3)n3ncc(C#N)c3n2)cc1C,3.386000000000002,N#Cc1ccccc1-n1ncc2c1cc(C#N)c1cnn(C3CC3)c12,True,3.4534600000000015,0.06745999999999963,False
1.0,Lipophilicity,5,-0.34654998779296875,77,Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,3.9614400000000014,COC1=c2c(C=CN(C)C=Cc3ccccc3)c(O)ccc2=N1,True,2.3109,-1.6505400000000012,False
1.0,Lipophilicity,5,-0.34654998779296875,78,FC(F)(F)c1cc(COCC(c2ccccc2)N2CCNCC2)cc(C(F)(F)F)c1,4.887300000000004,CC=C1C=CC(C(COCc2ccc(C(C)C)cc2)N2CCNCC2)=C1,True,4.042900000000003,-0.8444000000000011,False
1.0,Lipophilicity,5,-0.34654998779296875,79,CNC(=O)C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,3.9025000000000016,OCC(Nc1ncc(-c2ccccc2)[nH]1)c1nc(C2CC2)ncc1F,True,3.0287000000000006,-0.873800000000001,False
1.0,Lipophilicity,5,-0.34654998779296875,80,COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,2.5109000000000004,CNN=CC=C(C=C(F)C1=CC2CNCCN12)Nc1ccc(C(N)=O)cc1,True,1.3112,-1.1997000000000004,False
1.0,Lipophilicity,5,-0.34654998779296875,81,O=C(O)C(c1ccccc1)N1CCO[C@@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,4.363300000000003,CCCCNC(=O)C1(C)CC2=CC=C(C)C(C)(CNCCO1)COC=C2,True,3.0942000000000016,-1.2691000000000017,False
1.0,Lipophilicity,5,-0.34654998779296875,82,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,3.358100000000002,COc1cccc(C(=O)NCC2CCN(Cc3cccc(C)c3)C2)c1OC,True,3.264120000000002,-0.09398000000000017,False
1.0,Lipophilicity,5,-0.34654998779296875,83,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccn1,4.483200000000004,C=C1C(NC(=O)C2C=CC=COc3ccccc3N2)CCN2CCCC12,True,2.8385000000000007,-1.644700000000003,False
1.0,Lipophilicity,5,-0.34654998779296875,84,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,4.152020000000003,CC(=O)N1Cc2ccccc2Sc2c(ncc3c(=O)n(C)c(=O)[nH]c23)C1,True,1.6350999999999998,-2.5169200000000034,False
1.0,Lipophilicity,5,-0.34654998779296875,85,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3c(F)cccc23)CC1,3.2631200000000016,CC=CC=CC1CCN(CCC2C=CNC(=O)C=C(C)C=C2)CC(O)CO1,True,2.722800000000001,-0.5403200000000004,False
1.0,Lipophilicity,5,-0.34654998779296875,86,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4c(Cl)cccc4Cl)cc3)c2s1,4.800000000000003,COc1ccccc1CCNCCc1c(C)sc2[nH]c(=O)[nH]c(=O)c12,True,1.96972,-2.8302800000000037,False
1.0,Lipophilicity,5,-0.34654998779296875,87,COCc1ccoc1C(=O)N(c1ccc(OC)cc1OC)C(C(=O)NC[C@@H](C)O)c1ccccc1F,3.4674000000000023,COc1ccc(N(C(=O)c2oc(C)cc2OC)c2ccccc2F)cc1,True,4.722820000000004,1.2554200000000018,False
1.0,Lipophilicity,5,-0.34654998779296875,88,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F,3.9312000000000022,CC(C)C(NC(=O)c1ccncc1)C(=O)Nc1ccc(F)c(Cl)c1,True,3.2672000000000017,-0.6640000000000006,False
1.0,Lipophilicity,5,-0.34654998779296875,89,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,8.833200000000007,C=Cc1cc(NCC(=O)N2CCN(CCC(C)C)CC2)ccc1S(C)=O,True,2.669200000000001,-6.164000000000006,False
1.0,ESOL,10,0.007009983062744141,0,ICI,1.8139,N#CCCN(C=CC=CNC(F)(F)F)C(F)F,True,2.5614800000000004,0.7475800000000004,False
1.0,ESOL,10,0.007009983062744141,1,C=CC(C)C,1.8284,CCC(CC)CCNCC(C)(C)C(=O)Oc1ccccc1,True,4.034100000000003,2.205700000000003,False
1.0,ESOL,10,0.007009983062744141,2,CCCCCCl,2.415400000000001,CCCCCNC(CCCC)C(C)CC(C)C,True,5.0072000000000045,2.5918000000000037,False
1.0,ESOL,10,0.007009983062744141,3,C=CCCC=C,2.1386000000000003,CCCC=CCC1=C[SH](CCCC)N=C1CCC,True,5.587700000000005,3.449100000000005,False
1.0,ESOL,10,0.007009983062744141,4,O=Cc1ccco1,1.0920999999999998,O=C(Cc1ccc(-c2ccco2)s1)NCC(F)F,True,2.9319000000000006,1.8398000000000008,False
1.0,ESOL,10,0.007009983062744141,5,CCCOCCC,1.823,CCCCOCCC(C)C1=CCCC=C(OCC)N=C1,True,4.498200000000004,2.6752000000000042,False
1.0,ESOL,10,0.007009983062744141,6,Nc1ccccc1O,0.9743999999999999,COc1ccc(N)c(Oc2cccc(N)c2C)c1,True,2.9603200000000003,1.9859200000000004,False
1.0,ESOL,10,0.007009983062744141,7,CCc1ccccn1,1.644,CCc1cccc(C2C=CC=CCC2)n1,True,3.6338000000000026,1.9898000000000027,False
1.0,ESOL,10,0.007009983062744141,8,O=c1cc[nH]c(=O)[nH]1,-0.9368000000000001,O=c1[nH]c(-c2sccc2Br)cs1,True,2.9274000000000004,3.8642000000000003,False
1.0,ESOL,10,0.007009983062744141,9,CN(C)c1ccccc1,1.7526,C#Cc1cccc(N(C)c2ccccc2)c1,True,3.435800000000002,1.6832000000000022,False
1.0,ESOL,10,0.007009983062744141,10,Cn1ccc(=O)[nH]c1=O,-0.9264000000000001,CN1NC(=O)C=Cc2cc(C(F)(F)F)ccc21,True,2.1996,3.1260000000000003,False
1.0,ESOL,10,0.007009983062744141,11,C1CCC2CCCCC2C1,3.3668000000000022,OC1CCC2(CC1)CCC(CCBr)C(C1CCC1)O2,True,4.0404000000000035,0.6736000000000013,False
1.0,ESOL,10,0.007009983062744141,12,Cc1ccccc1C(C)C,3.118420000000002,Cc1cc(C)c(-c2cccc(C)c2C)cc1C,True,4.895700000000004,1.777280000000002,False
1.0,ESOL,10,0.007009983062744141,13,Brc1ccc2ccccc2c1,3.6023000000000014,Oc1ccc2ccc(Br)cc2c1,True,3.307900000000001,-0.29440000000000044,False
1.0,ESOL,10,0.007009983062744141,14,CC12CCC(CC1)C(C)(C)O2,2.7441000000000013,CC1CCC2(C1)OC(C)(C)CCC2CO,True,2.7427000000000015,-0.0013999999999998458,False
1.0,ESOL,10,0.007009983062744141,15,CC1=CC(=O)c2ccccc2C1=O,2.0119000000000002,Cc1ccc2c3ccc(cc3C)c(=O)c2c1C,True,3.716260000000003,1.7043600000000025,False
1.0,ESOL,10,0.007009983062744141,16,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.5170199999999998,COc1cc(Cl)c(O)c(C(=O)N(C)C)c1OC,True,1.7646000000000002,0.24758000000000036,False
1.0,ESOL,10,0.007009983062744141,17,Cc1cccc2c1Cc1ccccc1-2,3.566220000000002,Cc1cc2c(cc1C)-c1c(N)cccc1C2,True,3.4568400000000015,-0.1093800000000007,False
1.0,ESOL,10,0.007009983062744141,18,Nc1cnn(-c2ccccc2)c(=O)c1Br,1.5772000000000002,COc1c(N)cnn(C2C=CC=COC2)c1=O,True,0.47529999999999983,-1.1019000000000003,False
1.0,ESOL,10,0.007009983062744141,19,Cc1cccc2c1ccc1ccccc12,4.301420000000003,COc1ccccc1-c1cccc2ccccc12,True,4.515400000000003,0.21398000000000028,False
1.0,ESOL,10,0.007009983062744141,20,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,1.6708799999999997,CCNc1nc(NC(C)C)nc(NCC#N)c1F,True,1.8032799999999995,0.13239999999999985,False
1.0,ESOL,10,0.007009983062744141,21,C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,1.6835999999999995,CC(C)=C1CC(C(C)C)C(=O)NC1C(=O)N(C)C,True,1.5716999999999997,-0.11189999999999989,False
1.0,ESOL,10,0.007009983062744141,22,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,3.1887000000000016,COC(C)c1nc(C(C)(C)C)nn1S(=O)(=O)C(C)C,True,1.8692999999999997,-1.319400000000002,False
1.0,ESOL,10,0.007009983062744141,23,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,2.1218000000000004,CCOC(=O)CC(CS(=O)(=O)CC)S(=O)(=O)CC,True,0.17760000000000042,-1.9442,False
1.0,ESOL,10,0.007009983062744141,24,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,5.763040000000005,Cc1cc2c(ccc3c4ccccc4cccc23)c1C,True,5.763040000000005,0.0,False
1.0,ESOL,10,0.007009983062744141,25,CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21,2.817140000000001,CCn1c(=NC=CC=CBr)[nH]c2ncccc2c1=O,True,2.0675,-0.7496400000000012,False
1.0,ESOL,10,0.007009983062744141,26,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,3.6038000000000023,COC(=O)N(C)CCC(=O)Oc1ccccc1Oc1ccccc1,True,3.4726000000000026,-0.13119999999999976,False
1.0,ESOL,10,0.007009983062744141,27,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,4.515300000000004,CCCCC1CC(C)(O)CCC12CCC1(CCCC1C(C)=O)C2,True,5.273500000000006,0.7582000000000013,False
1.0,ESOL,10,0.007009983062744141,28,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,5.279700000000005,CC(=O)CC1C(C)C2=C3C=CC(C(C)=O)CC3C3CC(C2)C1C3C,True,4.601400000000004,-0.678300000000001,False
1.0,ESOL,10,0.007009983062744141,29,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,2.218100000000003,C=CC1C(C(O)C(C)C)CC2(CC(O)C(O)CC2O)CC2CCCOC21,True,1.8735999999999997,-0.34450000000000314,False
1.0,FreeSolv,10,0.007009983062744141,30,CO,-0.3915,COCCOCCCNC(=O)C=C1CC(C)C(OC)=C1OC,True,1.6262999999999996,2.0178,False
1.0,FreeSolv,10,0.007009983062744141,31,CCCC,1.8064,CCCC1=CCC=NC(CC)CN1CC(C)C,True,3.8815000000000035,2.0751000000000035,False
1.0,FreeSolv,10,0.007009983062744141,32,C#CCC,1.0295999999999998,C#CCCN(C=CC(=C)Br)CC(C)C#CCOC,True,3.0199000000000016,1.9903000000000017,False
1.0,FreeSolv,10,0.007009983062744141,33,CN(C)C,0.17779999999999996,CN(C)CCN(C)Cc1ccc(N(C)C)cn1,True,1.1409999999999996,0.9631999999999996,False
1.0,FreeSolv,10,0.007009983062744141,34,C=CC(=C)C,1.7485,CCC(C)n1cc(Cl)cc1SCCC#N,True,4.118280000000003,2.369780000000003,False
1.0,FreeSolv,10,0.007009983062744141,35,CCCCO,0.7787999999999999,CCCCCNCC(C)Oc1ccc(Br)s1,True,4.057700000000003,3.2789000000000033,False
1.0,FreeSolv,10,0.007009983062744141,36,CCC(O)CC,1.1673,CCCC(O)C=C(Br)C(CCOC)C(C)C,True,3.734900000000003,2.567600000000003,False
1.0,FreeSolv,10,0.007009983062744141,37,CCCOC=O,0.5694,CCCOC=C(Br)C=C(C#N)C(C)C,True,3.7552800000000026,3.1858800000000027,False
1.0,FreeSolv,10,0.007009983062744141,38,C1CCOCC1,1.1869,CCCC1CCC(C=C2OCCCN2CCO)C1,True,2.758800000000001,1.5719000000000007,False
1.0,FreeSolv,10,0.007009983062744141,39,C1=CC=CCC=C1,2.0587,CC1CCCC=C1C(=N)CC=C(F)C=CBr,True,4.904670000000004,2.845970000000004,False
1.0,FreeSolv,10,0.007009983062744141,40,CCCC(=O)OC,0.9595,COC(=O)CCCCC(=O)OC(C)CC(C)C,True,2.6976000000000004,1.7381000000000004,False
1.0,FreeSolv,10,0.007009983062744141,41,CC(=O)OC(C)C,0.9579,COC(=O)C(C)C(=O)c1cc(Cl)ccc1Cl,True,2.9852000000000016,2.0273000000000017,False
1.0,FreeSolv,10,0.007009983062744141,42,CCCCCCC,2.976700000000002,CCCCCC(CCCC)NCC(C)C,True,4.371100000000004,1.3944000000000019,False
1.0,FreeSolv,10,0.007009983062744141,43,CCCCO[N+](=O)[O-],0.9948,CCCCOC(=O)c1ncc(Br)cc1S,True,3.089700000000002,2.0949000000000018,False
1.0,FreeSolv,10,0.007009983062744141,44,Cc1ccccc1C,2.30344,Cc1cccc(C)c1Oc1ccccc1C(C)C,True,5.219140000000004,2.9157000000000037,False
1.0,FreeSolv,10,0.007009983062744141,45,Oc1ccccc1Cl,2.0456000000000003,Oc1ccccc1-c1cccc(Cl)c1Cl,True,4.3660000000000005,2.3204000000000002,False
1.0,FreeSolv,10,0.007009983062744141,46,Oc1ccc(Cl)cc1,2.0456,Oc1cccc(-c2cc(C(F)(F)F)ccc2O)c1,True,3.7836000000000007,1.7380000000000009,False
1.0,FreeSolv,10,0.007009983062744141,47,COc1cccc(O)c1,1.4007999999999998,COc1ccccc1-c1cccc(OC)c1OC,True,3.379400000000002,1.9786000000000024,False
1.0,FreeSolv,10,0.007009983062744141,48,Cc1cccc(C)c1O,2.00904,Cc1cc(C)c(Oc2c(C)cc(O)cc2C)c(C)c1,True,4.726600000000004,2.7175600000000038,False
1.0,FreeSolv,10,0.007009983062744141,49,O=Cc1ccc(O)cc1,1.2047,COc1cccc(C(=O)c2ccc(O)cc2)c1,True,2.631800000000001,1.427100000000001,False
1.0,FreeSolv,10,0.007009983062744141,50,c1ccc2c(c1)CCC2,2.1753,N#CCc1c2cccc1Cc1ccsc1CC2,True,3.503580000000002,1.3282800000000021,False
1.0,FreeSolv,10,0.007009983062744141,51,O=[N+]([O-])c1cccc(O)c1,1.3004,CC1C=CC(F)=CC=COC2(C=CC=COC2)NC1=O,True,2.4886,1.1882,False
1.0,FreeSolv,10,0.007009983062744141,52,COC(=O)c1ccccc1,1.4732,C=Cc1ccc(OC(C)C)cc1C(F)=CC(=O)OC,True,3.6002000000000027,2.1270000000000024,False
1.0,FreeSolv,10,0.007009983062744141,53,CC(C)=CCC/C(C)=C\CO,2.6714000000000016,CCCCSC1CC=CC(O)=CC1(C)C,True,4.316300000000004,1.644900000000002,False
1.0,FreeSolv,10,0.007009983062744141,54,CCCCCCc1ccccc1,3.809400000000003,CCCCCCc1ccccc1CCCOC,True,4.388400000000003,0.5790000000000006,False
1.0,FreeSolv,10,0.007009983062744141,55,c1cc2c3c(cccc3c1)CC2,2.9384000000000006,N#CC=CC=C1CCc2ccccc21,True,3.0959800000000017,0.15758000000000116,False
1.0,FreeSolv,10,0.007009983062744141,56,CCCCOC(=O)c1ccc(O)cc1,2.349100000000001,COC(C)c1cc(C(=O)OC(C)C)ccc1SC,True,3.6811000000000025,1.3320000000000016,False
1.0,FreeSolv,10,0.007009983062744141,57,CNC(=O)Oc1cccc2ccccc12,2.5580000000000007,CNC(=O)COc1ccc(Cl)c2ccccc12,True,2.6180000000000003,0.05999999999999961,False
1.0,FreeSolv,10,0.007009983062744141,58,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,6.198200000000001,Clc1cc(Cl)c2c(c1)OC(c1ccccc1Cl)CO2,True,5.159300000000002,-1.038899999999999,False
1.0,FreeSolv,10,0.007009983062744141,59,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.148200000000004,CCCN(C=O)c1cc(C(=O)NC(C)C)ccc1OCC,True,2.5963000000000003,-1.5519000000000034,False
1.0,Lipophilicity,10,0.007009983062744141,60,CCCC1CCCCC(N)=N1,2.0863,CCCCCCC1=C(N)N=C(CC)C(CC)C1,True,4.408000000000003,2.321700000000003,False
1.0,Lipophilicity,10,0.007009983062744141,61,O=c1c2ccccc2[se]n1-c1ccccc1,2.0477,COC1=CC=C(n2ncc3ccccc3c2=O)C1,True,2.1714,0.12370000000000037,False
1.0,Lipophilicity,10,0.007009983062744141,62,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.4230200000000002,CCn1cc(C(N)=O)c(=O)c2cc(OC)cnc21,True,0.5238999999999997,-0.8991200000000005,False
1.0,Lipophilicity,10,0.007009983062744141,63,O=C1Nc2ccccc2B(O)N1c1ccccc1,1.4262,O=c1[nH]c2ccccc2n1-c1ccc(Br)cc1,True,3.0813000000000015,1.6551000000000016,False
1.0,Lipophilicity,10,0.007009983062744141,64,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,2.841800000000001,CC(=O)c1cc2ccc(C(=O)OC(C)C)cc2oc1=O,True,2.5608000000000004,-0.2810000000000006,False
